Interactor A Gene Symbol,Interactor B Gene Symbol,Interactor A Uniprot AC,Interactor B Uniprot AC,Database
OSMR,CELSR1,Q99650,Q9NYQ6,IID
OSMR,THBS4,Q99650,P35443,IID
OSMR,ROBO2,Q99650,Q9HCK4,IID
OSMR,GH1,Q99650,P01241,IID
OSMR,MFAP3,Q99650,P55082,IID
OSMR,IL31RA,Q99650,Q8NI17,IID
OSMR,EFNB1,Q99650,P98172,IID
OSMR,TNFSF11,Q99650,O14788,IID
OSMR,LY75,Q99650,O60449,IID
OSMR,CFI,Q99650,P05156,IID
OSMR,CTF1,Q99650,Q16619,IID
OSMR,NRP1,Q99650,O14786,IID
OSMR,UNC13D,Q99650,Q70J99,IID
OSMR,HLA-G,Q99650,P17693,IID
OSMR,DAG1,Q99650,Q14118,IID
OSMR,ITGB3,Q99650,P05106,IID
OSMR,FNDC8,Q99650,Q8TC99,IID
OSMR,CNTFR,Q99650,P26992,IID
OSMR,IGFBP5,Q99650,P24593,IID
OSMR,MASP2,Q99650,O00187,IID
OSMR,IL16,Q99650,Q14005,IID
OSMR,IFNK,Q99650,Q9P0W0,IID
OSMR,C4BPA,Q99650,P04003,IID
OSMR,CSF3,Q99650,P09919,IID
OSMR,LILRA2,Q99650,Q8N149,IID
OSMR,TNFRSF11A,Q99650,Q9Y6Q6,IID
OSMR,CTSB,Q99650,P07858,IID
OSMR,PROS1,Q99650,P07225,IID
OSMR,MICA,Q99650,Q29983,IID
OSMR,LILRA1,Q99650,O75019,IID
OSMR,FER,Q99650,P16591,IID
OSMR,RNF135,Q99650,Q8IUD6,IID
OSMR,EPHA3,Q99650,P29320,IID
WEE1,RPS6KB1,P30291,P23443,IID
MAPT,RPS6KB1,P10636,P23443,IID
CDKN1B,RPS6KB1,P46527,P23443,IID
MAP3K8,RPS6KB1,P41279,P23443,IID
IRS1,RPS6KB1,P35568,P23443,IID
CFLAR,TNFRSF6B,O15519,O95407,IID
FANCA,RPS6KB1,O15360,P23443,IID
PRKAA1,RPS6KB1,Q13131,P23443,IID
HNRNPM,RAVER1,P52272,Q8IY67,IID
SMARCC1,RPS6KB1,Q92922,P23443,IID
PRKCE,RPS6KB1,Q02156,P23443,IID
OR5B21,OR2L13,A6NL26,Q8N349,IID
OR5B21,OR4C3,A6NL26,Q8NH37,IID
OR5B21,OR10A3,A6NL26,P58181,IID
OR5B21,OR4D9,A6NL26,Q8NGE8,IID
OR5B21,OR12D3,A6NL26,Q9UGF7,IID
OR5B21,OR51G1,A6NL26,Q8NGK1,IID
OR5B21,OR4X1,A6NL26,Q8NH49,IID
OR5B21,OR10S1,A6NL26,Q8NGN2,IID
OR5B21,OR13G1,A6NL26,Q8NGZ3,IID
OR5B21,OR10G8,A6NL26,Q8NGN5,IID
OR5B21,OR4K13,A6NL26,Q8NH42,IID
OR5B21,OR2A25,A6NL26,A4D2G3,IID
OR5B21,OR4C6,A6NL26,Q8NH72,IID
OR5B21,OR11H6,A6NL26,Q8NGC7,IID
OR5B21,OR52A4P,A6NL26,A6NMU1,IID
OR5B21,OR2G2,A6NL26,Q8NGZ5,IID
OR5B21,OR1D5,A6NL26,P58170,IID
OR5B21,OR11H1,A6NL26,Q8NG94,IID
OR5B21,OR10K1,A6NL26,Q8NGX5,IID
OR5B21,OR13A1,A6NL26,Q8NGR1,IID
OR5B21,OR52N1,A6NL26,Q8NH53,IID
FGFR1,RPS6KB1,P11362,P23443,IID
FGFR1,SH2B3,P11362,Q9UQQ2,IID
VEGFA,SH2B3,P15692,Q9UQQ2,IID
CBFA2T3,SH2B3,O75081,Q9UQQ2,IID
AFAP1L1,SH2B3,Q8TED9,Q9UQQ2,IID
TNFRSF14,TNFRSF6B,Q92956,O95407,IID
SH2D1A,SH2B3,O60880,Q9UQQ2,IID
AXL,SH2B3,P30530,Q9UQQ2,IID
FNDC1,SH2B3,Q4ZHG4,Q9UQQ2,IID
FLT1,RPS6KB1,P17948,P23443,IID
KDR,SH2B3,P35968,Q9UQQ2,IID
EPS8,SH2B3,Q12929,Q9UQQ2,IID
DCC,RPS6KB1,P43146,P23443,IID
GHR,SH2B3,P10912,Q9UQQ2,IID
CSF2RB,SH2B3,P32927,Q9UQQ2,IID
ACVR1,RPS6KB1,Q04771,P23443,IID
PXN,RAVER1,P49023,Q8IY67,IID
TTN,RPS6KB1,Q8WZ42,P23443,IID
PIK3R3,SH2B3,Q92569,Q9UQQ2,IID
CAMK2A,RPS6KB1,Q9UQM7,P23443,IID
ERBB3,RPS6KB1,P21860,P23443,IID
ERBB3,SH2B3,P21860,Q9UQQ2,IID
KHDRBS1,SH2B3,Q07666,Q9UQQ2,IID
GRB10,SH2B3,Q13322,Q9UQQ2,IID
EPOR,SH2B3,P19235,Q9UQQ2,IID
ALK,SH2B3,Q9UM73,Q9UQQ2,IID
HCK,SH2B3,P08631,Q9UQQ2,IID
NTRK3,RPS6KB1,Q16288,P23443,IID
KIT,SH2B3,P10721,Q9UQQ2,IID
PLCG1,SH2B3,P19174,Q9UQQ2,IID
SHC3,SH2B3,Q92529,Q9UQQ2,IID
PTPN22,SH2B3,Q9Y2R2,Q9UQQ2,IID
RIN1,SH2B3,Q13671,Q9UQQ2,IID
CDK5,RPS6KB1,Q00535,P23443,IID
IGF1R,RPS6KB1,P08069,P23443,IID
IGF1R,SH2B3,P08069,Q9UQQ2,IID
CDC42,RPS6KB1,P60953,P23443,IID
CRK,SH2B3,P46108,Q9UQQ2,IID
BCAR1,SH2B3,P56945,Q9UQQ2,IID
EPHA2,SH2B3,P29317,Q9UQQ2,IID
PTPRC,SH2B3,P08575,Q9UQQ2,IID
NTRK2,SH2B3,Q16620,Q9UQQ2,IID
MAP3K5,RPS6KB1,Q99683,P23443,IID
BCR,SH2B3,P11274,Q9UQQ2,IID
CSK,SH2B3,P41240,Q9UQQ2,IID
VAV2,SH2B3,P52735,Q9UQQ2,IID
ERBB4,SH2B3,Q15303,Q9UQQ2,IID
TLN1,RAVER1,Q9Y490,Q8IY67,IID
TLN1,SH2B3,Q9Y490,Q9UQQ2,IID
ANXA2,SH2B3,P07355,Q9UQQ2,IID
CLNK,SH2B3,Q7Z7G1,Q9UQQ2,IID
PIM1,RPS6KB1,P11309,P23443,IID
SHC2,SH2B3,P98077,Q9UQQ2,IID
CRKL,SH2B3,P46109,Q9UQQ2,IID
GAB2,SH2B3,Q9UQC2,Q9UQQ2,IID
PTK6,SH2B3,Q13882,Q9UQQ2,IID
TNK2,RPS6KB1,Q07912,P23443,IID
TNK2,SH2B3,Q07912,Q9UQQ2,IID
YES1,SH2B3,P07947,Q9UQQ2,IID
CDK1,RPS6KB1,P06493,P23443,IID
GRB14,SH2B3,Q14449,Q9UQQ2,IID
INSRR,SH2B3,P14616,Q9UQQ2,IID
SH2B3,TNS3,Q9UQQ2,Q68CZ2,IID
SH2B3,SAMSN1,Q9UQQ2,Q9NSI8,IID
SH2B3,SH2D4B,Q9UQQ2,Q5SQS7,IID
SH2B3,OSTF1,Q9UQQ2,Q92882,IID
SH2B3,FGR,Q9UQQ2,P09769,IID
SH2B3,RIMBP3,Q9UQQ2,Q9UFD9,IID
SH2B3,ANXA1,Q9UQQ2,P04083,IID
SH2B3,MED28,Q9UQQ2,Q9H204,IID
SH2B3,BAIAP2,Q9UQQ2,Q9UQB8,IID
SH2B3,LYN,Q9UQQ2,P07948,IID
SH2B3,CMIP,Q9UQQ2,Q8IY22,IID
SH2B3,NTRK1,Q9UQQ2,P04629,IID
SH2B3,SLA,Q9UQQ2,Q13239,IID
SH2B3,BLNK,Q9UQQ2,Q8WV28,IID
SH2B3,FILIP1,Q9UQQ2,Q7Z7B0,IID
SH2B3,CD79A,Q9UQQ2,P11912,IID
SH2B3,STAC3,Q9UQQ2,Q96MF2,IID
SH2B3,CASR,Q9UQQ2,P41180,IID
SH2B3,FRS2,Q9UQQ2,Q8WU20,IID
SH2B3,FLNB,Q9UQQ2,O75369,IID
SH2B3,TNS2,Q9UQQ2,Q63HR2,IID
SH2B3,EZR,Q9UQQ2,P15311,IID
SH2B3,EPS15,Q9UQQ2,P42566,IID
SH2B3,FLT3,Q9UQQ2,P36888,IID
SH2B3,RNF41,Q9UQQ2,Q9H4P4,IID
SH2B3,GAB1,Q9UQQ2,Q13480,IID
SH2B3,PATZ1,Q9UQQ2,Q9HBE1,IID
SH2B3,LEPR,Q9UQQ2,P48357,IID
SH2B3,ASAP2,Q9UQQ2,O43150,IID
SH2B3,SPRY1,Q9UQQ2,O43609,IID
SH2B3,FRK,Q9UQQ2,P42685,IID
SH2B3,SH2D5,Q9UQQ2,Q6ZV89,IID
SH2B3,SH3RF2,Q9UQQ2,Q8TEC5,IID
SH2B3,MERTK,Q9UQQ2,Q12866,IID
SH2B3,LCP2,Q9UQQ2,Q13094,IID
SH2B3,GRB7,Q9UQQ2,Q14451,IID
SH2B3,DRD3,Q9UQQ2,P35462,IID
SH2B3,FBLIM1,Q9UQQ2,Q8WUP2,IID
SH2B3,DOK2,Q9UQQ2,O60496,IID
SH2B3,MIA2,Q9UQQ2,Q96PC5,IID
SH2B3,BMX,Q9UQQ2,P51813,IID
SH2B3,ALOX5,Q9UQQ2,P09917,IID
SH2B3,CCNB2,Q9UQQ2,O95067,IID
SH2B3,LAT,Q9UQQ2,O43561,IID
SH2B3,ABL2,Q9UQQ2,P42684,IID
SH2B3,PLCG2,Q9UQQ2,P16885,IID
SH2B3,SWAP70,Q9UQQ2,Q9UH65,IID
SH2B3,WAS,Q9UQQ2,P42768,IID
SH2B3,PA2G4,Q9UQQ2,Q9UQ80,IID
SH2B3,RIMBP3B,Q9UQQ2,A6NNM3,IID
SH2B3,SH2D7,Q9UQQ2,A6NKC9,IID
SH2B3,BTK,Q9UQQ2,Q06187,IID
SH2B3,EPS8L3,Q9UQQ2,Q8TE67,IID
SH2B3,RIMBP2,Q9UQQ2,O15034,IID
SH2B3,SH2D3A,Q9UQQ2,Q9BRG2,IID
SH2B3,GRAP2,Q9UQQ2,O75791,IID
SH2B3,DOCK1,Q9UQQ2,Q14185,IID
SH2B3,TNS1,Q9UQQ2,Q9HBL0,IID
SH2B3,NRG2,Q9UQQ2,O14511,IID
SH2B3,FCHSD1,Q9UQQ2,Q86WN1,IID
SH2B3,SH2D3C,Q9UQQ2,Q8N5H7,IID
SH2B3,BCAR3,Q9UQQ2,O75815,IID
SH2B3,TJP1,Q9UQQ2,Q07157,IID
SH2B3,HSH2D,Q9UQQ2,Q96JZ2,IID
SH2B3,NCF4,Q9UQQ2,Q15080,IID
SH2B3,ZAP70,Q9UQQ2,P43403,IID
SH2B3,LY9,Q9UQQ2,Q9HBG7,IID
SH2B3,EFNA1,Q9UQQ2,P20827,IID
SH2B3,SOS2,Q9UQQ2,Q07890,IID
SH2B3,LAT2,Q9UQQ2,Q9GZY6,IID
SH2B3,SH2B2,Q9UQQ2,O14492,IID
SH2B3,EPAS1,Q9UQQ2,Q99814,IID
SH2B3,BLK,Q9UQQ2,P51451,IID
SH2B3,SASH3,Q9UQQ2,O75995,IID
SH2B3,KRT17,Q9UQQ2,Q04695,IID
SH2B3,WDR1,Q9UQQ2,O75083,IID
SH2B3,PLSCR1,Q9UQQ2,O15162,IID
SH2B3,SPRY2,Q9UQQ2,O43597,IID
SH2B3,ACTN1,Q9UQQ2,P12814,IID
SH2B3,NCKIPSD,Q9UQQ2,Q9NZQ3,IID
SH2B3,DOK6,Q9UQQ2,Q6PKX4,IID
SH2B3,FYB1,Q9UQQ2,O15117,IID
SH2B3,SH3KBP1,Q9UQQ2,Q96B97,IID
SH2B3,PIK3C2B,Q9UQQ2,O00750,IID
SH2B3,PCDH12,Q9UQQ2,Q9NPG4,IID
SH2B3,CD247,Q9UQQ2,P20963,IID
SH2B3,SH2B1,Q9UQQ2,Q9NRF2,IID
SH2B3,ACVRL1,Q9UQQ2,P37023,IID
SH2B3,GRAP,Q9UQQ2,Q13588,IID
SH2B3,SHANK2,Q9UQQ2,Q9UPX8,IID
SH2B3,ITK,Q9UQQ2,Q08881,IID
SH2B3,SHB,Q9UQQ2,Q15464,IID
SH2B3,SHE,Q9UQQ2,Q5VZ18,IID
SH2B3,LMO2,Q9UQQ2,P25791,IID
SH2B3,CD44,Q9UQQ2,P16070,IID
SH2B3,SLA2,Q9UQQ2,Q9H6Q3,IID
SH2B3,TRIO,Q9UQQ2,O75962,IID
SH2B3,ARHGAP24,Q9UQQ2,Q8N264,IID
SH2B3,INPP5D,Q9UQQ2,Q92835,IID
SH2B3,SH2D4A,Q9UQQ2,Q9H788,IID
SH2B3,EPS8L2,Q9UQQ2,Q9H6S3,IID
SH2B3,ADAM15,Q9UQQ2,Q13444,IID
SH2B3,MYO1E,Q9UQQ2,Q12965,IID
SH2B3,ARHGAP4,Q9UQQ2,P98171,IID
SH2B3,RIMBP3C,Q9UQQ2,A6NJZ7,IID
SH2B3,SH2D2A,Q9UQQ2,Q9NP31,IID
SH2B3,ROR2,Q9UQQ2,Q01974,IID
LYN,RPS6KB1,P07948,P23443,IID
BTK,RPS6KB1,Q06187,P23443,IID
RAVER1,VCL,Q8IY67,P18206,IID
RAVER1,POLDIP3,Q8IY67,Q9BY77,IID
RAVER1,EIF4E,Q8IY67,P06730,IID
RAVER1,ACTN4,Q8IY67,O43707,IID
RAVER1,ACTN2,Q8IY67,P35609,IID
RAVER1,ZNF638,Q8IY67,Q14966,IID
RAVER1,DAZ4,Q8IY67,Q86SG3,IID
RAVER1,SNRPA,Q8IY67,P09012,IID
RAVER1,RBM34,Q8IY67,P42696,IID
RAVER1,RBM14,Q8IY67,Q96PK6,IID
RAVER1,EIF3G,Q8IY67,O75821,IID
RAVER1,RBMS1,Q8IY67,P29558,IID
RAVER1,SRSF4,Q8IY67,Q08170,IID
RAVER1,RBMS2,Q8IY67,Q15434,IID
RAVER1,NUP35,Q8IY67,Q8NFH5,IID
RAVER1,RBM8A,Q8IY67,Q9Y5S9,IID
RAVER1,ALKBH8,Q8IY67,Q96BT7,IID
RAVER1,HNRNPL,Q8IY67,P14866,IID
RAVER1,PUF60,Q8IY67,Q9UHX1,IID
RAVER1,RAVER2,Q8IY67,Q9HCJ3,IID
RAVER1,RBM12,Q8IY67,Q9NTZ6,IID
RAVER1,SART3,Q8IY67,Q15020,IID
RAVER1,RBM5,Q8IY67,P52756,IID
RAVER1,TIA1,Q8IY67,P31483,IID
RAVER1,HNRNPF,Q8IY67,P52597,IID
RAVER1,RBMX,Q8IY67,P38159,IID
RAVER1,SF3B4,Q8IY67,Q15427,IID
RAVER1,RBM10,Q8IY67,P98175,IID
RAVER1,ESRP2,Q8IY67,Q9H6T0,IID
RAVER1,NSRP1,Q8IY67,Q9H0G5,IID
RAVER1,RBM4B,Q8IY67,Q9BQ04,IID
RAVER1,PTBP3,Q8IY67,O95758,IID
RAVER1,KRI1,Q8IY67,Q8N9T8,IID
RAVER1,HNRNPH3,Q8IY67,P31942,IID
RAVER1,NELFE,Q8IY67,P18615,IID
RAVER1,SREK1,Q8IY67,Q8WXA9,IID
RAVER1,RBM12B,Q8IY67,Q8IXT5,IID
RAVER1,LARP7,Q8IY67,Q4G0J3,IID
RAVER1,RBM38,Q8IY67,Q9H0Z9,IID
RAVER1,RBM15B,Q8IY67,Q8NDT2,IID
RAVER1,G3BP1,Q8IY67,Q13283,IID
RAVER1,SNRPB2,Q8IY67,P08579,IID
RAVER1,RALY,Q8IY67,Q9UKM9,IID
RAVER1,U2SURP,Q8IY67,O15042,IID
RAVER1,ALYREF,Q8IY67,Q86V81,IID
RAVER1,PTBP1,Q8IY67,P26599,IID
RAVER1,CCDC39,Q8IY67,Q9UFE4,IID
RAVER1,HNRNPH2,Q8IY67,P55795,IID
RAVER1,CCDC186,Q8IY67,Q7Z3E2,IID
RAVER1,FUS,Q8IY67,P35637,IID
RAVER1,CSTF2,Q8IY67,P33240,IID
RAVER1,EWSR1,Q8IY67,Q01844,IID
RAVER1,SRSF9,Q8IY67,Q13242,IID
RAVER1,SRSF6,Q8IY67,Q13247,IID
RAVER1,PSPC1,Q8IY67,Q8WXF1,IID
RAVER1,MYEF2,Q8IY67,Q9P2K5,IID
RAVER1,NOL8,Q8IY67,Q76FK4,IID
RAVER1,SF3B6,Q8IY67,Q9Y3B4,IID
RAVER1,MYH7,Q8IY67,P12883,IID
POLDIP3,RPS6KB1,Q9BY77,P23443,IID
EIF4E,RPS6KB1,P06730,P23443,IID
EIF3G,RPS6KB1,O75821,P23443,IID
RPS6KB1,PPP2R2D,P23443,Q66LE6,IID
RPS6KB1,RHOA,P23443,P61586,IID
RPS6KB1,PDHA1,P23443,P08559,IID
RPS6KB1,ITSN1,P23443,Q15811,IID
RPS6KB1,ICK,P23443,Q9UPZ9,IID
RPS6KB1,CCNY,P23443,Q8ND76,IID
RPS6KB1,PKMYT1,P23443,Q99640,IID
RPS6KB1,MAP2K1,P23443,Q02750,IID
RPS6KB1,MAP4K3,P23443,Q8IVH8,IID
RPS6KB1,USO1,P23443,O60763,IID
RPS6KB1,MAPKAP1,P23443,Q9BPZ7,IID
RPS6KB1,PABPN1,P23443,Q86U42,IID
RPS6KB1,PPP1R9A,P23443,Q9ULJ8,IID
RPS6KB1,MARK1,P23443,Q9P0L2,IID
RPS6KB1,MYLK2,P23443,Q9H1R3,IID
RPS6KB1,DCLK1,P23443,O15075,IID
RPS6KB1,TSSK3,P23443,Q96PN8,IID
RPS6KB1,GNA13,P23443,Q14344,IID
RPS6KB1,PPP2R2A,P23443,P63151,IID
RPS6KB1,TRIB1,P23443,Q96RU8,IID
RPS6KB1,TRIO,P23443,O75962,IID
RPS6KB1,EIF3K,P23443,Q9UBQ5,IID
RPS6KB1,BAX,P23443,Q07812,IID
RPS6KB1,MAP4,P23443,P27816,IID
RPS6KB1,RHEBL1,P23443,Q8TAI7,IID
RPS6KB1,RPS6KA6,P23443,Q9UK32,IID
RPS6KB1,CLK2,P23443,P49760,IID
RPS6KB1,CDC42BPB,P23443,Q9Y5S2,IID
RPS6KB1,PEBP1,P23443,P30086,IID
RPS6KB1,PAK5,P23443,Q9P286,IID
RPS6KB1,PSMC4,P23443,P43686,IID
RPS6KB1,HRAS,P23443,P01112,IID
RPS6KB1,CCNB1,P23443,P14635,IID
RPS6KB1,EIF4G1,P23443,Q04637,IID
RPS6KB1,PAK1,P23443,Q13153,IID
RPS6KB1,STK38L,P23443,Q9Y2H1,IID
RPS6KB1,UHMK1,P23443,Q8TAS1,IID
RPS6KB1,PDK1,P23443,Q15118,IID
RPS6KB1,CAB39,P23443,Q9Y376,IID
RPS6KB1,CCND2,P23443,P30279,IID
RPS6KB1,RPS6,P23443,P62753,IID
RPS6KB1,UPF3B,P23443,Q9BZI7,IID
RPS6KB1,ROCK1,P23443,Q13464,IID
RPS6KB1,OGT,P23443,O15294,IID
RPS6KB1,PPP1CA,P23443,P62136,IID
RPS6KB1,PPP2R1A,P23443,P30153,IID
RPS6KB1,STRADB,P23443,Q9C0K7,IID
RPS6KB1,CDK4,P23443,P11802,IID
RPS6KB1,DYRK1B,P23443,Q9Y463,IID
RPS6KB1,HIPK3,P23443,Q9H422,IID
RPS6KB1,ABI2,P23443,Q9NYB9,IID
RPS6KB1,RNF7,P23443,Q9UBF6,IID
RPS6KB1,STK24,P23443,Q9Y6E0,IID
RPS6KB1,AAMP,P23443,Q13685,IID
RPS6KB1,CDKL2,P23443,Q92772,IID
RPS6KB1,ETF1,P23443,P62495,IID
RPS6KB1,CCNA2,P23443,P20248,IID
RPS6KB1,MUSK,P23443,O15146,IID
RPS6KB1,MAK,P23443,P20794,IID
RPS6KB1,MARK4,P23443,Q96L34,IID
RPS6KB1,CHEK1,P23443,O14757,IID
RPS6KB1,MAP2K5,P23443,Q13163,IID
RPS6KB1,EIF4B,P23443,P23588,IID
RPS6KB1,DEPTOR,P23443,Q8TB45,IID
RPS6KB1,LATS2,P23443,Q9NRM7,IID
RPS6KB1,TCP1,P23443,P17987,IID
RPS6KB1,NUAK2,P23443,Q9H093,IID
RPS6KB1,CCND3,P23443,P30281,IID
RPS6KB1,CDK13,P23443,Q14004,IID
RPS6KB1,SGK3,P23443,Q96BR1,IID
RPS6KB1,MAP3K4,P23443,Q9Y6R4,IID
RPS6KB1,FKBP1A,P23443,P62942,IID
RPS6KB1,DYRK2,P23443,Q92630,IID
RPS6KB1,DAPK3,P23443,O43293,IID
RPS6KB1,PPP2R1B,P23443,P30154,IID
RPS6KB1,PAWR,P23443,Q96IZ0,IID
RPS6KB1,CDKN3,P23443,Q16667,IID
RPS6KB1,EIF4G2,P23443,P78344,IID
RPS6KB1,RHEB,P23443,Q15382,IID
RPS6KB1,EIF3B,P23443,P55884,IID
RPS6KB1,CDKN2C,P23443,P42773,IID
RPS6KB1,PAK6,P23443,Q9NQU5,IID
RPS6KB1,PBK,P23443,Q96KB5,IID
RPS6KB1,EIF3A,P23443,Q14152,IID
RPS6KB1,ACVR2B,P23443,Q13705,IID
RPS6KB1,CARHSP1,P23443,Q9Y2V2,IID
RPS6KB1,EIF3F,P23443,O00303,IID
RPS6KB1,EIF3J,P23443,O75822,IID
RPS6KB1,CCT2,P23443,P78371,IID
RPS6KB1,SBK1,P23443,Q52WX2,IID
RPS6KB1,BOLL,P23443,Q8N9W6,IID
RPS6KB1,GRK4,P23443,P32298,IID
RPS6KB1,MAP2K6,P23443,P52564,IID
RPS6KB1,MAPKAPK2,P23443,P49137,IID
RPS6KB1,EIF3I,P23443,Q13347,IID
RPS6KB1,PAK2,P23443,Q13177,IID
RPS6KB1,TRAF4,P23443,Q9BUZ4,IID
RPS6KB1,PAK3,P23443,O75914,IID
RPS6KB1,DAPK2,P23443,Q9UIK4,IID
RPS6KB1,TSSK1B,P23443,Q9BXA7,IID
RPS6KB1,MLST8,P23443,Q9BVC4,IID
RPS6KB1,TAOK2,P23443,Q9UL54,IID
RPS6KB1,AKT3,P23443,Q9Y243,IID
RPS6KB1,PRKAR1A,P23443,P10644,IID
RPS6KB1,NPRL2,P23443,Q8WTW4,IID
RPS6KB1,NUAK1,P23443,O60285,IID
RPS6KB1,EIF3E,P23443,P60228,IID
RPS6KB1,PRG2,P23443,P13727,IID
RPS6KB1,BMPR2,P23443,Q13873,IID
RPS6KB1,MKNK2,P23443,Q9HBH9,IID
RPS6KB1,ACVR1C,P23443,Q8NER5,IID
RPS6KB1,STRADA,P23443,Q7RTN6,IID
RPS6KB1,BRAF,P23443,P15056,IID
RPS6KB1,SLC9A3R2,P23443,Q15599,IID
RPS6KB1,RRAGD,P23443,Q9NQL2,IID
RPS6KB1,EIF4A3,P23443,P38919,IID
RPS6KB1,EIF3H,P23443,O15372,IID
RPS6KB1,RPS6KB2,P23443,Q9UBS0,IID
RPS6KB1,CLK1,P23443,P49759,IID
RPS6KB1,CCNG1,P23443,P51959,IID
RPS6KB1,CAMKK2,P23443,Q96RR4,IID
RPS6KB1,RPTOR,P23443,Q8N122,IID
RPS6KB1,ARAF,P23443,P10398,IID
RPS6KB1,TESK2,P23443,Q96S53,IID
RPS6KB1,MKNK1,P23443,Q9BUB5,IID
RPS6KB1,PARD3,P23443,Q8TEW0,IID
RPS6KB1,CAMKK1,P23443,Q8N5S9,IID
RPS6KB1,GNAO1,P23443,P09471,IID
RPS6KB1,STK32B,P23443,Q9NY57,IID
RPS6KB1,SRSF2,P23443,Q01130,IID
RPS6KB1,NCBP1,P23443,Q09161,IID
RPS6KB1,SGK1,P23443,O00141,IID
RPS6KB1,DAZL,P23443,Q92904,IID
RPS6KB1,GRK1,P23443,Q15835,IID
RPS6KB1,LIMK1,P23443,P53667,IID
RPS6KB1,CCT6A,P23443,P40227,IID
RPS6KB1,LMCD1,P23443,Q9NZU5,IID
RPS6KB1,RICTOR,P23443,Q6R327,IID
RPS6KB1,PHKG1,P23443,Q16816,IID
RPS6KB1,FMR1,P23443,Q06787,IID
RPS6KB1,CDK7,P23443,P50613,IID
RPS6KB1,CYFIP1,P23443,Q7L576,IID
RPS6KB1,MAPK15,P23443,Q8TD08,IID
RPS6KB1,NRAS,P23443,P01111,IID
RPS6KB1,ITGA6,P23443,P23229,IID
RPS6KB1,PPP2CB,P23443,P62714,IID
RPS6KB1,RPL5,P23443,P46777,IID
RPS6KB1,STAU1,P23443,O95793,IID
RPS6KB1,PXK,P23443,Q7Z7A4,IID
RPS6KB1,ACVR2A,P23443,P27037,IID
RPS6KB1,RRAGB,P23443,Q5VZM2,IID
RPS6KB1,STMN2,P23443,Q93045,IID
RPS6KB1,PRKCG,P23443,P05129,IID
RPS6KB1,APPL1,P23443,Q9UKG1,IID
RPS6KB1,CDC42BPA,P23443,Q5VT25,IID
RPS6KB1,CDKN2A,P23443,P42771,IID
RPS6KB1,DUSP3,P23443,P51452,IID
RPS6KB1,EIF3M,P23443,Q7L2H7,IID
RPS6KB1,TSSK6,P23443,Q9BXA6,IID
RPS6KB1,RPS6KB1,P23443,P23443,IID
RPS6KB1,GRK5,P23443,P34947,IID
RPS6KB1,PPP2R2C,P23443,Q9Y2T4,IID
RPS6KB1,UBQLN1,P23443,Q9UMX0,IID
RPS6KB1,BUB1B,P23443,O60566,IID
RPS6KB1,HIPK1,P23443,Q86Z02,IID
RPS6KB1,KRT10,P23443,P13645,IID
RPS6KB1,PPP2R5C,P23443,Q13362,IID
RPS6KB1,PPP2R5E,P23443,Q16537,IID
RPS6KB1,MAP4K4,P23443,O95819,IID
RPS6KB1,STK4,P23443,Q13043,IID
RPS6KB1,TAOK3,P23443,Q9H2K8,IID
RPS6KB1,YWHAB,P23443,P31946,IID
RPS6KB1,AKT1S1,P23443,Q96B36,IID
RPS6KB1,TSSK4,P23443,Q6SA08,IID
RPS6KB1,CHEK2,P23443,O96017,IID
RPS6KB1,TRIB2,P23443,Q92519,IID
RPS6KB1,PKN2,P23443,Q16513,IID
RPS6KB1,COASY,P23443,Q13057,IID
RPS6KB1,MAP4K5,P23443,Q9Y4K4,IID
RPS6KB1,EIF2AK4,P23443,Q9P2K8,IID
RPS6KB1,NRK,P23443,Q7Z2Y5,IID
RPS6KB1,BTF3,P23443,P20290,IID
RPS6KB1,ACVR1B,P23443,P36896,IID
RPS6KB1,EEF2,P23443,P13639,IID
RPS6KB1,CAMK1,P23443,Q14012,IID
RPS6KB1,BLVRA,P23443,P53004,IID
RPS6KB1,GRK2,P23443,P25098,IID
RPS6KB1,PRKCB,P23443,P05771,IID
RPS6KB1,NEK6,P23443,Q9HC98,IID
RPS6KB1,MARK2,P23443,Q7KZI7,IID
RPS6KB1,NCBP2,P23443,P52298,IID
RPS6KB1,RHOU,P23443,Q7L0Q8,IID
RPS6KB1,ATM,P23443,Q13315,IID
RPS6KB1,MAP2K4,P23443,P45985,IID
RPS6KB1,GRAMD1A,P23443,Q96CP6,IID
RPS6KB1,DDIT4L,P23443,Q96D03,IID
RPS6KB1,KRAS,P23443,P01116,IID
RPS6KB1,DMPK,P23443,Q09013,IID
RPS6KB1,STK25,P23443,O00506,IID
RPS6KB1,YWHAQ,P23443,P27348,IID
RPS6KB1,PSMD10,P23443,O75832,IID
RPS6KB1,AURKB,P23443,Q96GD4,IID
RPS6KB1,CCNE1,P23443,P24864,IID
RPS6KB1,LATS1,P23443,O95835,IID
RPS6KB1,PRKACB,P23443,P22694,IID
RPS6KB1,RRAGC,P23443,Q9HB90,IID
RPS6KB1,PAK4,P23443,O96013,IID
TRAF4,TNFRSF6B,Q9BUZ4,O95407,IID
ITK,TNFRSF6B,Q08881,O95407,IID
TNFRSF6B,SIAH1,O95407,Q8IUQ4,IID
TNFRSF6B,TNFSF13,O95407,O75888,IID
TNFRSF6B,TRAF5,O95407,O00463,IID
TNFRSF6B,FASLG,O95407,P48023,IID
TNFRSF6B,PSTPIP1,O95407,O43586,IID
